"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-07",98.55495,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.53836,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.55617,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.63899,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.77997,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.98287,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.25214,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.52086,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.69584,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.70316,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.62745,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.57365,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.61176,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.69969,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.77611,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.80343,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.8224,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.89852,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.077,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.2802,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.3916,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.3136,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1189,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.89259,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.69055,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.53078,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.43787,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.44583,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.53373,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.69637,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.93494,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.173,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.3059,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.2509,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1024,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.97739,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.95435,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.98883,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.015,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.98969,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.94501,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.93483,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.001,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.105,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.1927,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2211,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.2017,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.1464,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.0599,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.96915,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.90546,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.88999,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.89288,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.87489,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.81069,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.73302,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.69218,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.72885,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.81028,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.89832,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-07",99.97272,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.048,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.1511,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.299,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.4476,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5272,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4773,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3503,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.2045,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.0734,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.95497,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.8376,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.71388,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.59324,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.49468,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.43647,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.40373,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.3805,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.35622,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.32286,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.27293,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.20667,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.15582,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.1713,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.29546,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.46806,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.61165,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.6684,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.66618,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.63546,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.58546,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.50864,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.37827,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.17295,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.95457,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.81171,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.81614,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-08",98.90373,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-09",99.00103,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-10",99.06859,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.13464,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.25368,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.46669,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.70821,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.88146,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.90491,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.82713,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.69855,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.54453,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.38914,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.25204,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-10",99.14671,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-11",99.06047,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.98116,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.90487,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.83662,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.78812,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.76749,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.7491,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.69421,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.56943,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.40156,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.21905,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.4025,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.9632,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.45731,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.85931,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.97651,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.89301,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.29256,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.68048,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-03",100.085,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.5225,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.9474,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-06",101.1706,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-07",101.6018,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-08",102.0609,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-09",102.4643,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-10",102.6405,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.3793,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-12",102.2206,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-01",102.1329,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-02",102.1449,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.9682,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.9544,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-05",102.1192,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-06",102.2506,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-07",102.0272,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-08",101.7351,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-09",101.4063,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-10",101.331,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-11",101.0642,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.7506,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.6775,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.6544,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.5279,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.2292,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.85043,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.71268,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.96104,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.2974,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.4128,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.1021,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.78232,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.77576,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.70402,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.7282,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.81634,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.74815,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.62148,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.55694,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.87654,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.0799,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.1117,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.1467,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.1746,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.1081,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.0026,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.98318,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.94474,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.87611,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1715,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7807,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-07",101.3168,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.5953,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5673,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.3684,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-11",101.1234,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.9573,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.818,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.6381,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6689,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8513,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.8503,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.74,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7813,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0827,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-09",101.1537,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0155,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.7491,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2322,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.74286,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.60989,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.1331,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.6583,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.7832,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.7703,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.957,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-08",101.186,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.3873,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3652,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.1942,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-12",101.1467,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.1854,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.935,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.6507,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.6236,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.858,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1153,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9901,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0492,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3297,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6996,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.0145,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.8033,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4417,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.266,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4584,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.7267,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7892,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.7222,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.7035,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.522,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.3247,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3062,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.3384,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.5677,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.6436,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-02",101.51,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.4035,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4823,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-05",101.2873,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.0952,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.0402,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.0418,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-09",101.1399,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",98.22943,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.44594,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.63541,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.85094,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",99.09783,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.35498,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.5959,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.76851,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.88388,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.99818,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.1282,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.2401,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.346,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.4025,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.462,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.596,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7738,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.9446,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.0244,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.0038,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.9503,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.854,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.7118,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.5415,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.3382,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.1111,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.87003,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.74994,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.70559,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.64211,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.59323,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.52725,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.41647,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.22074,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.02922,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.97787,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.92589,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.88822,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.8712,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.88963,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.9838,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.06709,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.08941,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.10838,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.11259,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.10551,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.17352,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.33837,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.54076,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.7433,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.96507,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.1306,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.2912,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.3768,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.4064,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.4437,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.4848,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.5037,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.473,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.4168,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.3282,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.205,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.1589,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.1676,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.1832,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.1949,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.2347,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3346,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.4761,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.5628,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.588,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5787,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5605,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5561,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.6034,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.6473,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.6154,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5493,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.472,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.4124,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4003,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4234,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4488,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4628,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4548,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.4144,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.4008,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4184,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.441,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5173,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.6249,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.7284,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.8048,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8542,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8745,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9046,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9735,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0803,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.187,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.2563,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2786,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2749,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2536,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2147,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1294,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.0412,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.9761,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.917,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2018-07",100.8693,
